project_name,category,file_path,file_name,keywords
찰리 프로젝트,회의록,test_environment,찰리 프로젝트 회의록_453.md,"찰리 프로젝트, 참석자, 결정사항"
델타 기획,인사,test_environment\델타_기획,델타 기획 인사_972.xlsx,"델타 기획, 평가, 조직도"
브라보 프로젝트,개발,test_environment\개발,브라보 프로젝트 개발_985.zip,"브라보 프로젝트, 코드, 라이브러리"
리마 마케팅,기획서,test_environment\리마_마케팅,리마 마케팅 기획서_751.pptx,"리마 마케팅, 기획, 로드맵"
시에라 재무,회의록,test_environment\시에라_재무,시에라 재무 회의록_611.md,"시에라 재무, 논의, 결정사항"
브라보 프로젝트,개발,test_environment\브라보_프로젝트,브라보 프로젝트 개발_267.sql,"브라보 프로젝트, 라이브러리, 코드"
탱고 고객지원,마케팅,test_environment\탱고_고객지원,임시_문서_453.pdf,"탱고 고객지원, 보도자료, 성과"
골프 개발,계약서,test_environment\계약서,골프 개발 계약서_560.docx,"골프 개발, 계약, 협약"
퀘벡 품질관리,개발,test_environment\퀘벡_품질관리,임시_자료_181.zip,"퀘벡 품질관리, 소스, API"
로미오 영업,기획서,test_environment\기획서,정리필요_기획서_301.docx,"로미오 영업, 제안, 로드맵"
줄리엣 연구,기획서,test_environment,줄리엣 연구 기획서_762.docx,"줄리엣 연구, 로드맵, 아이디어"
탱고 고객지원,회의록,test_environment\탱고_고객지원,탱고 고객지원 회의록_868.txt,"탱고 고객지원, 참석자, 논의"
오스카 TF,마케팅,test_environment\마케팅,오스카 TF 마케팅_622.pptx,"오스카 TF, 광고, 보도자료"
리마 마케팅,보고서,test_environment\리마_마케팅,리마 마케팅 보고서_933.docx,"리마 마케팅, 결과, 현황"
오스카 TF,디자인,test_environment\디자인,오스카 TF 디자인_675.psd,"오스카 TF, UIUX, 목업"
인디아 솔루션,재무,test_environment\인디아_솔루션,인디아 솔루션 재무_189.xlsx,"인디아 솔루션, 지출, 세금계산서"
호텔 설계,인사,test_environment\호텔_설계,인사_호텔_설계_최종_633.pdf,"호텔 설계, 채용, 이력서"
호텔 설계,인사,test_environment\호텔_설계,Final_인사_호텔_설계_747.xlsx,"호텔 설계, 채용, 조직도"
폭스트롯 분석,재무,test_environment,폭스트롯 분석 재무_576.xlsx,"폭스트롯 분석, 지출, 세금계산서"
리마 마케팅,계약서,test_environment\계약서,리마 마케팅 계약서_817.hwp,"리마 마케팅, 법률, MOU"
줄리엣 연구,기획서,test_environment,줄리엣 연구 기획서_507.docx,"줄리엣 연구, 제안, 로드맵"
알파 프로젝트,재무,test_environment\재무,알파 프로젝트 재무_390.csv,"알파 프로젝트, 견적서, 예산"
호텔 설계,개발,test_environment\호텔_설계,정리필요_개발_471.java,"호텔 설계, API, 빌드"
탱고 고객지원,계약서,test_environment\탱고_고객지원,탱고 고객지원 계약서_149.docx,"탱고 고객지원, MOU, 계약"
골프 개발,재무,test_environment\재무,골프 개발 재무_873.csv,"골프 개발, 예산, 견적서"
노벰버 보고,회의록,test_environment\노벰버_보고,외부자료_노벰버_686.txt,"노벰버 보고, 논의, 회의"
줄리엣 연구,디자인,test_environment\디자인,디자인_줄리엣_연구_최종_596.jpg,"줄리엣 연구, 목업, 스케치"
찰리 프로젝트,기획서,test_environment\찰리_프로젝트,외부자료_찰리_554.pdf,"찰리 프로젝트, 전략, 기획"
폭스트롯 분석,마케팅,test_environment\마케팅,폭스트롯 분석 마케팅_573.pptx,"폭스트롯 분석, 프로모션, 성과"
오스카 TF,개발,test_environment\오스카_TF,정리필요_개발_957.java,"오스카 TF, 빌드, 코드"
노벰버 보고,인사,test_environment\노벰버_보고,노벰버 보고 인사_148.pdf,"노벰버 보고, 휴가, 이력서"
노벰버 보고,개발,test_environment\노벰버_보고,노벰버 보고 개발_946.sql,"노벰버 보고, 빌드, 소스"
알파 프로젝트,재무,test_environment\알파_프로젝트,알파 프로젝트 재무_521.csv,"알파 프로젝트, 세금계산서, 인보이스"
호텔 설계,인사,test_environment\호텔_설계,호텔 설계 인사_116.docx,"호텔 설계, 조직도, 휴가"
폭스트롯 분석,계약서,test_environment\폭스트롯_분석,Final_계약서_폭스트롯_분석_645.hwp,"폭스트롯 분석, 법률, 협약"
로미오 영업,기획서,test_environment\로미오_영업,로미오 영업 기획서_703.pdf,"로미오 영업, 기획, 제안"
시에라 재무,계약서,test_environment\시에라_재무,시에라 재무 계약서_444.docx,"시에라 재무, 법률, NDA"
알파 프로젝트,보고서,test_environment\알파_프로젝트,알파 프로젝트 보고서_313.pdf,"알파 프로젝트, 현황, 실적"
로미오 영업,기획서,test_environment\기획서,임시_파일_726.pdf,"로미오 영업, 제안, 아이디어"
탱고 고객지원,인사,test_environment,정리필요_인사_126.docx,"탱고 고객지원, 채용, 이력서"
에코 시스템,개발,test_environment\에코_시스템,에코 시스템 개발_773.js,"에코 시스템, 코드, 소스"
파파 계약,인사,test_environment\인사,파파 계약 인사_566.pdf,"파파 계약, 휴가, 평가"
폭스트롯 분석,보고서,test_environment\보고서,임시_자료_287.pdf,"폭스트롯 분석, 결과, 현황"
노벰버 보고,기획서,test_environment,노벰버 보고 기획서_551.pdf,"노벰버 보고, 아이디어, 기획"
리마 마케팅,디자인,test_environment\리마_마케팅,리마 마케팅 디자인_221.jpg,"리마 마케팅, 프로토타입, 목업"
시에라 재무,보고서,test_environment\시에라_재무,시에라 재무 보고서_369.pdf,"시에라 재무, 분석, 결과"
리마 마케팅,보고서,test_environment\리마_마케팅,외부자료_리마_143.xlsx,"리마 마케팅, 분석, 결과"
오스카 TF,기획서,test_environment,오스카 TF 기획서_905.docx,"오스카 TF, 아이디어, 제안"
알파 프로젝트,인사,test_environment,알파 프로젝트 인사_334.pdf,"알파 프로젝트, 채용, 이력서"
킬로 보안,디자인,test_environment\킬로_보안,외부자료_킬로_563.jpg,"킬로 보안, 스케치, UIUX"
찰리 프로젝트,보고서,test_environment,보고서_찰리_프로젝트_최종_742.pdf,"찰리 프로젝트, 리포트, 결과"
에코 시스템,보고서,test_environment\에코_시스템,에코 시스템 보고서_674.docx,"에코 시스템, 분석, 실적"
리마 마케팅,보고서,test_environment\리마_마케팅,리마 마케팅 보고서_565.xlsx,"리마 마케팅, 실적, 리포트"
폭스트롯 분석,계약서,test_environment\계약서,폭스트롯 분석 계약서_369.hwp,"폭스트롯 분석, MOU, 계약"
에코 시스템,디자인,test_environment\에코_시스템,에코 시스템 디자인_316.psd,"에코 시스템, 프로토타입, 목업"
노벰버 보고,보고서,test_environment\보고서,노벰버 보고 보고서_493.xlsx,"노벰버 보고, 리포트, 현황"
폭스트롯 분석,재무,test_environment,보고자료_20240607_806.xlsx,"폭스트롯 분석, 견적서, 세금계산서"
골프 개발,회의록,test_environment\골프_개발,골프 개발 회의록_889.docx,"골프 개발, 논의, 회의"
마이크 데이터,계약서,test_environment,외부자료_마이크_132.hwp,"마이크 데이터, MOU, 법률"
탱고 고객지원,인사,test_environment\탱고_고객지원,탱고 고객지원 인사_603.docx,"탱고 고객지원, 휴가, 채용"
에코 시스템,디자인,test_environment,외부자료_에코_273.psd,"에코 시스템, 시안, UIUX"
퀘벡 품질관리,인사,test_environment\퀘벡_품질관리,임시_파일_848.xlsx,"퀘벡 품질관리, 평가, 휴가"
브라보 프로젝트,개발,test_environment,정리필요_개발_409.java,"브라보 프로젝트, 소스, 빌드"
리마 마케팅,재무,test_environment,Copy of 재무_20240218_138.pdf,"리마 마케팅, 예산, 세금계산서"
노벰버 보고,회의록,test_environment\노벰버_보고,노벰버 보고 회의록_337.docx,"노벰버 보고, 결정사항, 회의"
브라보 프로젝트,마케팅,test_environment\브라보_프로젝트,정리필요_마케팅_615.jpg,"브라보 프로젝트, 프로모션, 보도자료"
로미오 영업,보고서,test_environment\로미오_영업,로미오 영업 보고서_149.pdf,"로미오 영업, 실적, 분석"
찰리 프로젝트,마케팅,test_environment\마케팅,찰리 프로젝트 마케팅_742.jpg,"찰리 프로젝트, 캠페인, 프로모션"
로미오 영업,마케팅,test_environment\로미오_영업,로미오 영업 마케팅_425.jpg,"로미오 영업, 보도자료, 프로모션"
로미오 영업,기획서,test_environment,Copy of 기획서_20240815_639.pptx,"로미오 영업, 제안, 기획"
마이크 데이터,기획서,test_environment\기획서,마이크 데이터 기획서_111.docx,"마이크 데이터, 로드맵, 전략"
마이크 데이터,개발,test_environment\마이크_데이터,마이크 데이터 개발_490.java,"마이크 데이터, 소스, API"
킬로 보안,보고서,test_environment\킬로_보안,킬로 보안 보고서_896.docx,"킬로 보안, 리포트, 분석"
킬로 보안,인사,test_environment,킬로 보안 인사_638.pdf,"킬로 보안, 평가, 이력서"
골프 개발,개발,test_environment\골프_개발,골프 개발 개발_973.sql,"골프 개발, 코드, 소스"
알파 프로젝트,디자인,test_environment\디자인,알파 프로젝트 디자인_226.psd,"알파 프로젝트, 스케치, 시안"
줄리엣 연구,보고서,test_environment\줄리엣_연구,줄리엣 연구 보고서_145.pdf,"줄리엣 연구, 분석, 결과"
마이크 데이터,마케팅,test_environment,마이크 데이터 마케팅_940.jpg,"마이크 데이터, 프로모션, 캠페인"
퀘벡 품질관리,디자인,test_environment\퀘벡_품질관리,퀘벡 품질관리 디자인_730.png,"퀘벡 품질관리, 프로토타입, UIUX"
줄리엣 연구,인사,test_environment\줄리엣_연구,임시_파일_600.pdf,"줄리엣 연구, 평가, 채용"
골프 개발,인사,test_environment\인사,Copy of 인사_20240622_375.xlsx,"골프 개발, 채용, 이력서"
호텔 설계,디자인,test_environment\호텔_설계,호텔 설계 디자인_916.jpg,"호텔 설계, UIUX, 프로토타입"
델타 기획,회의록,test_environment\델타_기획,외부자료_델타_421.txt,"델타 기획, 안건, 결정사항"
노벰버 보고,회의록,test_environment\노벰버_보고,노벰버 보고 회의록_580.txt,"노벰버 보고, 회의, 안건"
노벰버 보고,재무,test_environment\노벰버_보고,노벰버 보고 재무_728.csv,"노벰버 보고, 세금계산서, 예산"
로미오 영업,마케팅,test_environment\로미오_영업,로미오 영업 마케팅_321.pdf,"로미오 영업, 광고, 보도자료"
줄리엣 연구,재무,test_environment\줄리엣_연구,임시_보고_547.pdf,"줄리엣 연구, 세금계산서, 지출"
델타 기획,계약서,test_environment\델타_기획,델타 기획 계약서_951.pdf,"델타 기획, MOU, 계약"
오스카 TF,보고서,test_environment\보고서,Final_보고서_오스카_TF_892.pdf,"오스카 TF, 분석, 현황"
알파 프로젝트,개발,test_environment,알파 프로젝트 개발_879.py,"알파 프로젝트, 라이브러리, 코드"
노벰버 보고,마케팅,test_environment\마케팅,노벰버 보고 마케팅_351.pdf,"노벰버 보고, 캠페인, 프로모션"
델타 기획,개발,test_environment\델타_기획,Copy of 개발_20240416_459.zip,"델타 기획, 소스, 라이브러리"
파파 계약,개발,test_environment\파파_계약,파파 계약 개발_623.js,"파파 계약, 코드, 소스"
로미오 영업,기획서,test_environment\로미오_영업,로미오 영업 기획서_440.pdf,"로미오 영업, 제안, 전략"
마이크 데이터,마케팅,test_environment\마이크_데이터,백업_20240406_마케팅_805.jpg,"마이크 데이터, 성과, 캠페인"
킬로 보안,디자인,test_environment,킬로 보안 디자인_974.ai,"킬로 보안, 프로토타입, 시안"
호텔 설계,개발,test_environment\개발,호텔 설계 개발_515.js,"호텔 설계, 라이브러리, 소스"
에코 시스템,인사,test_environment\인사,에코 시스템 인사_374.pdf,"에코 시스템, 채용, 이력서"
킬로 보안,재무,test_environment,킬로 보안 재무_410.pdf,"킬로 보안, 세금계산서, 인보이스"
마이크 데이터,회의록,test_environment\마이크_데이터,마이크 데이터 회의록_831.md,"마이크 데이터, 결정사항, 논의"
에코 시스템,기획서,test_environment\기획서,에코 시스템 기획서_688.docx,"에코 시스템, 아이디어, 로드맵"
퀘벡 품질관리,회의록,test_environment\회의록,퀘벡 품질관리 회의록_936.txt,"퀘벡 품질관리, 회의, 안건"
에코 시스템,디자인,test_environment\에코_시스템,에코 시스템 디자인_957.sketch,"에코 시스템, 프로토타입, 스케치"
시에라 재무,재무,test_environment\재무,시에라 재무 재무_999.csv,"시에라 재무, 인보이스, 세금계산서"
마이크 데이터,회의록,test_environment\마이크_데이터,마이크 데이터 회의록_257.md,"마이크 데이터, 안건, 논의"
로미오 영업,재무,test_environment\로미오_영업,로미오 영업 재무_260.pdf,"로미오 영업, 지출, 견적서"
퀘벡 품질관리,개발,test_environment,퀘벡 품질관리 개발_133.sql,"퀘벡 품질관리, 빌드, API"
마이크 데이터,기획서,test_environment\기획서,마이크 데이터 기획서_793.pdf,"마이크 데이터, 제안, 기획"
호텔 설계,회의록,test_environment\호텔_설계,호텔 설계 회의록_883.md,"호텔 설계, 회의, 참석자"
탱고 고객지원,마케팅,test_environment,탱고 고객지원 마케팅_314.jpg,"탱고 고객지원, 보도자료, 광고"
호텔 설계,재무,test_environment\재무,보고자료_20240816_549.pdf,"호텔 설계, 예산, 인보이스"
파파 계약,회의록,test_environment\파파_계약,파파 계약 회의록_505.md,"파파 계약, 참석자, 논의"
퀘벡 품질관리,계약서,test_environment\퀘벡_품질관리,퀘벡 품질관리 계약서_370.docx,"퀘벡 품질관리, NDA, 계약"
